,intercolumnar_distance,upper_margin,lower_margin,exploitation,row_number,modular_ratio,interlinear_spacing,weight,peak_number,modular_ratio/interlinear_spacing,label
5298.0,0.080916,-0.063555,0.349432,0.968645,-1.347089,1.145386,0.371178,1.313762,0.687713,0.937359,F
5299.0,-0.091897,0.344707,0.182281,0.722749,0.261718,-0.474083,0.257927,0.241469,0.62535,-0.456093,H
5300.0,0.661077,-0.204876,-3.075385,0.471036,1.066121,-0.847807,-1.516343,1.188494,1.903791,0.221248,I
5301.0,0.056229,-0.291239,0.239183,0.767954,0.17234,1.062336,0.408929,0.078806,-0.185368,0.844475,A
5302.0,-0.153617,-0.087108,0.299642,0.689629,0.261718,-0.391033,-0.006326,-0.079721,-0.808997,-0.226213,F
5303.0,-0.030178,-0.220579,0.242739,1.988271,0.17234,0.273364,-0.006326,1.82829,0.282354,0.364837,A
5304.0,0.327793,0.179832,0.157386,-0.508846,0.17234,1.851308,0.597681,-0.504063,0.375899,1.414261,A
5305.0,-0.215336,-0.142067,0.096927,-0.184417,0.261718,-1.263055,0.408929,-0.54837,0.157628,-1.224318,E
5306.0,0.019197,0.077766,0.349432,-0.356523,0.261718,0.107265,0.257927,0.375746,0.344717,0.077202,H
5307.0,0.31545,-0.989994,0.157386,-2.450289,0.17234,1.851308,0.786433,-0.980848,-0.372457,1.359385,X
5308.0,0.229043,-0.016448,0.317424,-0.526838,0.261718,-0.058835,0.673182,-0.451797,-0.341275,-0.29535,F
5309.0,-0.22768,0.289748,-0.006209,0.395814,0.261718,-0.349509,0.484429,1.091689,0.40708,-0.44798,A
5310.0,0.117948,0.627349,0.075589,0.831628,0.261718,1.602159,0.673182,-0.243218,-0.216549,1.143695,A
5311.0,0.47592,-0.43256,0.114709,-0.87096,0.976743,-1.013906,-1.365341,0.458804,1.217798,-0.057322,I
5312.0,-0.00549,0.760819,-0.095119,-0.016936,0.261718,-0.01731,-0.006326,-1.47365,-0.840179,0.077009,F
5313.0,0.204355,0.360409,0.139604,0.299019,-0.095795,-0.474083,0.220177,0.691848,0.500624,-0.426462,A
5314.0,-0.116585,-0.079257,0.381439,1.540879,0.17234,0.688613,0.446679,1.34504,1.810246,0.53291,X
5315.0,-0.301743,-0.511072,0.463236,0.710665,0.261718,1.103861,0.371178,0.083078,0.469443,0.916624,E
5316.0,0.241386,-0.110662,0.324537,-0.772226,0.261718,0.14879,0.597681,-1.03789,-0.185368,-0.068858,F
5317.0,0.512951,-0.071406,-3.210528,0.755482,0.976743,-1.968978,-1.214339,-3.141025,-3.178789,-1.102839,I
5318.0,-0.22768,0.289748,0.132491,-0.234783,0.261718,-1.553729,0.069175,0.758423,0.812439,-1.334502,E
5319.0,-3.498799,-0.110662,0.114709,0.500396,-4.922215,-0.515608,-0.987837,0.172156,0.812439,0.310697,I
5320.0,0.105604,-0.126364,0.388552,-0.425061,0.261718,-0.515608,0.786433,-0.497385,0.064084,-0.744066,F
5321.0,-0.054866,0.580242,0.032912,-0.016668,0.261718,1.145386,0.333428,-1.550379,-1.089631,0.978684,A
5322.0,0.080916,0.062064,0.203619,0.577021,0.261718,-0.806282,0.446679,1.408917,0.874802,-0.833467,H
5323.0,-0.042522,-2.395356,-3.210528,-1.128463,-0.721442,-1.470679,-2.913108,-2.859832,-2.866974,-2.05652,A
5324.0,-0.264711,-0.09496,0.01513,-0.597346,0.261718,-0.640182,0.55993,-0.058305,0.62535,-0.734446,E
5325.0,0.364825,-0.047852,-0.038216,0.327813,0.261718,0.356414,0.220177,0.309481,0.095265,0.330143,A
5326.0,-0.375806,-0.291239,-3.210528,-0.835274,0.082961,-0.10036,-0.081827,-0.09135,-0.029461,0.074899,D
5327.0,-0.017834,-0.354049,0.42056,-0.176032,0.261718,0.06574,0.182426,-0.298396,-0.091823,0.085677,F
5328.0,-0.363462,-0.008597,0.256965,-0.22634,0.261718,1.020811,-0.157328,0.965993,0.656532,1.166636,E
5329.0,-3.498799,0.43107,0.466793,0.713201,-4.922215,-0.266459,0.446679,0.958208,-2.087438,-0.351177,A
5330.0,0.031541,0.007106,-0.315616,2.791392,-0.542686,3.221628,-0.685833,1.332848,-0.996086,3.668739,A
5331.0,-3.498799,0.195534,0.221401,-0.256595,-4.922215,-0.474083,0.257927,0.611643,-2.33689,-0.440361,A
5332.0,-0.338774,-0.197025,0.530808,1.146271,0.708609,-0.598658,-1.629594,0.697692,0.687713,0.567436,Y
5333.0,0.15498,-0.385453,0.381439,0.314237,0.261718,-0.640182,0.106925,-0.580832,-0.715453,-0.5284,F
5334.0,0.15498,-0.236281,0.01513,0.558909,0.17234,1.975883,1.012935,-0.697927,-0.278912,1.264475,A
5335.0,-0.017834,-0.055704,0.23207,0.604621,-0.989576,0.854712,0.597681,0.831328,0.500624,0.546472,A
5336.0,-0.338774,-0.22843,0.584154,2.123586,0.261718,0.314889,-3.441614,1.00929,1.68552,-0.889583,X
5337.0,0.167323,0.117022,0.047137,-0.174809,0.261718,-0.10036,0.144676,0.349399,0.095265,-0.044169,A
5338.0,-3.498799,-0.087108,0.438342,-1.227108,-4.922215,-0.930856,0.182426,-0.619818,-0.278912,-0.820266,C
5339.0,-0.215336,0.776522,0.502357,-1.289141,-0.721442,1.311485,0.52218,0.036306,-0.185368,0.990041,A
5340.0,0.019197,-0.118513,0.345875,-1.086511,0.261718,-0.141884,0.106925,-1.231443,-0.528364,-0.065157,F
5341.0,-3.498799,0.391814,0.374326,-5.440122,0.261718,0.273364,0.597681,0.536777,0.562987,0.035418,A
5342.0,0.500607,0.140576,0.388552,-0.637358,0.261718,0.813187,-2.384602,0.488763,0.313536,-2.287292,H
5343.0,-0.178304,-0.620989,0.32098,0.699028,0.261718,0.979286,0.55993,-0.755959,0.344717,0.694279,E
5344.0,0.167323,0.690159,-0.08445,-0.009059,0.261718,-0.598658,0.257927,-0.093952,-0.341275,-0.564203,F
5345.0,0.105604,-0.149918,0.438342,0.934659,0.261718,0.314889,0.144676,0.839153,0.313536,0.31728,A
5346.0,0.661077,-0.09496,0.01513,0.751961,0.976743,-0.930856,-0.534832,0.548659,1.24898,-0.450102,I
5347.0,0.192011,0.509582,0.079145,1.072093,0.261718,1.020811,0.52218,0.456669,0.438262,0.722525,A
5348.0,0.31545,0.540986,0.029355,-0.395163,0.261718,-0.806282,0.371178,0.386734,0.469443,-0.802063,G
5349.0,0.130292,-0.212727,0.324537,0.386474,0.261718,-0.141884,0.333428,0.028792,-0.902542,-0.198029,F
5350.0,0.15498,0.140576,0.228514,0.766134,-1.257711,0.688613,1.201687,0.211569,0.18881,0.070342,A
5351.0,0.47592,-0.43256,0.114709,-0.87096,0.976743,-1.22153,-1.591843,0.247254,1.311343,-0.110906,I
5352.0,-0.215336,-0.204876,0.456124,-0.099826,0.17234,0.190314,0.106925,0.348234,0.344717,0.229048,E
5353.0,0.080916,0.014957,0.064919,0.346104,0.17234,0.06574,0.182426,0.455465,0.126447,0.082361,A
5354.0,0.117948,-0.220579,-3.210528,-1.623238,0.261718,1.643684,0.710932,-1.689355,-0.933723,1.170457,A
5355.0,-0.091897,0.2976,0.079145,0.196496,0.261718,1.26996,0.446679,-0.751707,0.001721,0.998901,F
5356.0,0.043885,0.069915,0.285416,0.372779,0.261718,-0.432558,0.144676,0.715166,0.531806,-0.313529,H
5357.0,-0.030178,-0.346197,0.235627,-1.08105,0.17234,-0.349509,0.861934,-0.834708,0.40708,-0.643647,E
5358.0,-0.314087,0.360409,0.395665,0.599727,-1.347089,-0.557133,0.257927,0.048343,-0.247731,-0.52805,D
5359.0,0.241386,-0.157769,0.338762,-1.203923,0.261718,-0.474083,-0.006326,0.156021,-0.808997,-0.306248,A
5360.0,0.130292,-0.157769,0.577041,-0.670986,0.17234,-0.889332,-0.119577,-0.20262,0.157628,-0.625805,C
5361.0,-3.498799,0.438921,-0.052442,-5.440122,-0.453307,0.06574,0.371178,-1.180768,-0.310094,-0.025532,A
5362.0,-0.128929,-0.322644,0.288973,0.764881,0.261718,-0.474083,0.333428,0.680315,0.18881,-0.479793,F
5363.0,0.09326,0.10132,0.313868,0.756586,0.351096,0.356414,0.295677,0.905068,0.219991,0.282947,A
5364.0,0.019197,-0.087108,0.292529,0.240776,0.17234,0.14879,0.144676,0.16171,0.095265,0.181997,A
5365.0,0.142636,-0.377602,0.328093,-0.039583,0.261718,0.231839,-0.195078,-0.180311,-0.403638,0.454949,F
5366.0,0.907954,-0.330495,0.132491,1.039033,0.887365,-0.141884,-1.32759,1.132015,1.186617,0.83348,I
5367.0,-0.314087,0.360409,0.395665,0.599727,-1.347089,0.107265,0.182426,0.425022,0.62535,0.126797,D
5368.0,0.080916,-0.142067,0.171611,-0.470713,0.261718,0.14879,-0.006326,0.110997,-0.185368,0.258957,F
5369.0,0.204355,-0.354049,0.32098,0.410166,-0.989576,0.439463,0.446679,0.065604,0.251173,0.263827,A
5370.0,-0.22768,0.446772,0.534365,0.177429,0.17234,-0.764757,0.371178,0.882468,1.217798,-0.761136,E
5371.0,0.15498,-0.3619,0.40989,-0.171945,0.261718,0.024215,-0.006326,-0.63537,-0.060642,0.147519,F
5372.0,0.57467,-0.134216,0.160942,1.252465,0.976743,-0.640182,-1.25209,0.824144,0.843621,0.274821,I
5373.0,0.377169,0.014957,0.381439,0.292753,0.261718,0.06574,0.446679,-0.392969,0.157628,-0.070462,H
5374.0,-0.314087,-0.236281,0.029355,0.460861,0.261718,0.522513,-0.232828,0.27463,0.375899,0.74895,A
5375.0,0.043885,-0.079257,0.061363,0.565085,0.261718,0.480988,0.371178,0.188329,-0.091823,0.347429,A
5376.0,-0.128929,0.572391,-0.031104,0.319399,0.261718,-0.307984,0.069175,0.677228,0.594169,-0.198113,G
5377.0,4.96908,-0.385453,0.14316,-2.600732,0.976743,-1.38763,-0.799085,-0.75295,1.093072,-0.750431,I
5378.0,-0.314087,-0.040001,0.303198,1.37665,0.17234,0.979286,0.55993,0.735416,1.654339,0.685962,X
5379.0,0.73514,-0.283388,0.089814,-1.848127,0.976743,-1.346105,-1.554093,-1.597403,-0.029461,-0.267599,I
5380.0,0.25373,-0.197025,0.260522,0.326888,0.261718,0.273364,0.295677,-0.277272,-0.310094,0.201237,F
5381.0,0.587014,0.399665,0.064919,0.116828,-1.615223,1.228436,0.408929,-0.239024,-0.621908,0.997599,A
5382.0,-0.054866,-0.330495,-3.210528,-0.267456,0.261718,0.107265,-0.119577,0.469677,0.126447,0.30326,F
5383.0,0.117948,0.266195,0.043581,-0.590035,0.17234,0.14879,0.295677,-0.091816,0.001721,0.097659,F
5384.0,-0.104241,-0.079257,0.552147,1.388496,0.61923,-1.096956,-1.025587,1.558027,2.090879,-0.330732,Y
5385.0,-0.079554,-0.173471,0.367214,0.324501,0.261718,-0.598658,-0.232828,0.518021,0.344717,-0.300955,F
5386.0,0.080916,-0.118513,0.445454,-0.188027,0.261718,0.190314,0.031425,1.241052,0.531806,0.299258,A
5387.0,-0.277055,-1.963541,0.616162,0.437826,0.17234,0.522513,-0.006326,-0.21126,0.001721,0.620068,D
5388.0,0.500607,-0.220579,-0.03466,0.497323,0.17234,-0.307984,0.710932,0.532253,0.313536,-0.531305,A
5389.0,0.006853,0.376111,0.125378,-1.299376,-1.078955,0.688613,0.484429,0.159905,0.095265,0.477842,G
5390.0,0.068573,-0.652394,0.395665,1.220985,0.261718,3.055529,0.106925,-0.928018,-1.058449,2.847712,A
5391.0,0.15498,-0.448263,0.356544,-0.003837,0.261718,0.356414,0.031425,-0.19,-0.372457,0.429827,F
5392.0,-0.240024,0.117022,0.235627,0.902912,0.17234,-0.930856,-0.044076,1.250274,0.718895,-0.660778,E
5393.0,-3.498799,0.391814,0.374326,-5.440122,0.261718,-0.307984,0.408929,0.138645,0.219991,-0.37941,A
5394.0,0.241386,0.23479,0.310311,-1.710992,0.261718,-1.180006,-0.044076,0.391434,0.937165,-0.930414,H
5395.0,0.216699,0.2976,0.249852,-0.041313,0.261718,-0.515608,0.144676,1.9e-05,0.313536,-0.424545,A
5396.0,-0.00549,-0.220579,-3.210528,1.071885,0.261718,0.896237,0.144676,1.371115,0.62535,0.851768,A
5397.0,0.278418,-0.197025,0.239183,-0.73839,0.261718,0.190314,1.050686,-1.527411,-0.43482,-0.273518,F
5398.0,0.15498,0.289748,0.207175,-0.007298,0.17234,-1.055431,0.635431,0.508819,0.18881,-1.143115,G
5399.0,-0.128929,12.655362,-0.16269,1.993015,-3.22403,-1.526046,0.446679,3.174224,-3.61533,-1.477283,A
5400.0,0.870923,-0.236281,0.025799,-1.94155,0.976743,-2.135077,-0.761334,-3.037561,-1.307901,-1.5063,I
5401.0,0.130292,-0.456114,0.292529,0.202672,0.261718,-0.183409,-0.34608,-0.813429,-0.65309,0.154053,A
5402.0,-0.06721,-0.149918,0.32098,0.118589,0.261718,-0.01731,-0.006326,-0.002136,0.157628,0.118033,A
5403.0,0.241386,-0.126364,0.417003,0.096091,0.17234,0.14879,0.333428,0.706953,0.313536,0.07068,A
5404.0,0.229043,-0.016448,0.317424,-0.526838,0.261718,0.107265,0.371178,-0.610343,-0.029461,0.011344,F
5405.0,0.167323,0.148427,0.278304,-0.289596,0.261718,-0.307984,-0.081827,-0.689151,0.687713,-0.10412,H
5406.0,-0.16596,0.007106,-2.172058,-0.165858,0.261718,-0.141884,0.484429,0.208579,0.219991,-0.250951,E
5407.0,1.019049,0.030659,0.335206,-2.318136,-4.654081,-1.719828,0.144676,-2.806983,-1.744441,-1.517704,A
5408.0,0.080916,-0.142067,0.171611,-0.470713,0.261718,-0.349509,0.55993,-0.762308,-0.621908,-0.48699,F
5409.0,-0.301743,-0.314793,0.399221,0.77052,0.708609,0.480988,-1.856096,-0.699984,-0.060642,1.900046,Y
5410.0,-0.079554,0.250492,0.388552,-0.002584,0.082961,-0.598658,0.55993,-0.196873,0.282354,-0.709612,E
5411.0,0.944986,0.132725,0.136047,0.564936,0.17234,-0.474083,0.371178,-0.621799,-1.214356,-0.506604,A
5412.0,0.09326,-0.087108,-2.268081,-0.164963,0.261718,0.730137,0.635431,-0.395978,-0.185368,0.419821,A
5413.0,-0.141273,1.553789,0.541477,-0.649324,-1.257711,0.896237,0.333428,0.574948,0.344717,0.757196,D
5414.0,0.25373,-0.338346,-3.210528,-1.790689,0.351096,0.439463,0.371178,0.710681,0.032902,0.296677,A
5415.0,0.130292,-0.157769,0.577041,-0.670986,0.17234,-0.681707,0.371178,0.602265,0.750076,-0.688661,C
5416.0,0.043885,-0.157769,0.328093,0.552225,0.261718,0.647088,0.182426,0.507363,-0.091823,0.608809,A
5417.0,0.192011,-0.259834,0.402778,-0.06593,0.261718,-0.183409,0.333428,0.211083,-0.060642,-0.229806,A
5418.0,0.167323,0.171981,0.047137,0.268047,0.17234,-0.349509,0.446679,0.699847,0.251173,-0.435792,F
5419.0,0.772172,0.030659,0.075589,0.371824,0.976743,-1.470679,-1.554093,-0.193689,0.812439,-0.374697,I
5420.0,-0.141273,1.553789,0.541477,-0.649324,-1.257711,0.605563,-0.006326,0.180465,-0.372457,0.679501,D
5421.0,0.031541,0.666605,-0.095119,0.010217,0.17234,-0.764757,0.295677,0.071157,0.095265,-0.733879,G
5422.0,-0.301743,0.195534,0.381439,0.351116,0.082961,-0.681707,0.106925,0.328527,0.469443,-0.560563,E
5423.0,0.192011,0.148427,0.19295,-1.29308,0.261718,-1.138481,-0.006326,0.019434,0.874802,-0.910511,H
5424.0,0.266074,0.580242,0.114709,-0.165469,0.261718,0.107265,0.069175,0.083971,0.064084,0.190436,A
5425.0,0.056229,0.187683,-0.031104,-0.958476,0.261718,0.356414,0.371178,-0.990789,-0.528364,0.237487,F
5426.0,-0.190648,-0.024299,0.367214,2.258633,0.17234,1.975883,0.182426,0.412693,1.24898,1.86822,X
5427.0,-0.00549,0.305451,0.018686,-0.04009,0.261718,0.688613,0.899684,-0.821117,0.001721,0.230109,A
5428.0,0.006853,0.462474,-0.016878,0.649795,-1.347089,-0.224934,-0.232828,0.434031,0.126447,0.050524,F
5429.0,-0.202992,-0.479668,-3.210528,-0.88764,0.261718,1.35301,-0.006326,-1.262177,-0.996086,1.368294,D
5430.0,0.179667,0.258344,0.189393,-0.133304,0.17234,-1.055431,0.257927,-0.185515,0.469443,-0.966338,A
5431.0,0.130292,-0.024299,0.246296,0.121006,0.082961,0.688613,-2.611104,-0.22986,0.032902,-1.103924,A
5432.0,-0.00549,-0.660245,0.345875,-0.270589,0.261718,0.688613,0.597681,-0.608751,-0.310094,0.398314,A
5433.0,0.512951,-0.416858,0.125378,0.549719,0.976743,-0.141884,-1.893847,0.31185,1.217798,1.287886,I
5434.0,0.080916,-0.063555,0.349432,0.968645,-1.347089,0.564038,0.333428,0.632941,-0.060642,0.451948,F
5435.0,-0.264711,-0.09496,0.01513,-0.597346,0.261718,-1.180006,0.408929,-0.023979,0.750076,-1.154013,E
5436.0,0.451232,-0.267686,0.335206,-0.831336,0.261718,-1.013906,0.673182,-1.918204,-0.341275,-1.152096,A
5437.0,0.068573,-0.016448,0.274747,-0.03633,0.261718,0.06574,0.55993,-0.06147,0.562987,-0.128483,H
5438.0,0.57467,0.085618,0.310311,-2.167514,0.261718,-0.930856,0.635431,-2.361264,-1.027268,-1.032955,H
5439.0,0.117948,-0.189174,0.029355,0.763359,0.887365,-0.391033,-0.950086,0.207938,-0.029461,0.345284,I
5440.0,0.142636,0.486028,0.100483,-0.448543,0.17234,-0.141884,0.069175,0.767549,0.438262,-0.031861,A
5441.0,0.006853,-0.267686,0.40989,0.565443,0.17234,0.273364,-0.157328,-0.024328,-0.154186,0.450754,F
5442.0,-0.215336,-1.296191,0.491688,1.050073,0.61923,-1.22153,-0.912336,0.436166,1.997335,-0.526616,X
5443.0,-0.054866,-0.220579,0.466793,-0.21697,0.17234,0.979286,0.333428,-0.139326,0.095265,0.81864,D
5444.0,0.266074,0.258344,-3.210528,-0.405994,0.261718,-0.307984,0.220177,-1.096486,-1.837986,-0.279546,A
5445.0,-0.042522,-0.3619,0.470349,-0.310721,0.261718,-1.013906,0.069175,-0.613372,-0.902542,-0.832659,F
5446.0,0.377169,0.014957,0.381439,0.292753,0.261718,-0.141884,0.484429,0.226907,0.937165,-0.277219,H
5447.0,-0.240024,-0.29909,0.694403,0.955725,0.61923,-0.10036,-0.950086,0.499868,1.591976,0.613185,Y
5448.0,0.266074,0.109171,0.207175,-0.849179,0.261718,-0.557133,0.748682,-2.155072,-2.305708,-0.763511,F
5449.0,0.105604,0.556689,-0.031104,0.619301,0.17234,-0.058835,0.484429,-0.108669,-0.43482,-0.193906,A
5450.0,0.229043,-0.22843,0.324537,-0.869141,0.261718,0.107265,0.748682,-0.397823,-0.247731,-0.187192,F
5451.0,0.056229,0.533135,0.185837,0.882801,0.261718,1.43606,1.050686,0.191823,-0.091823,0.774664,A
5452.0,-0.32643,0.093469,-3.210528,0.668414,-0.095795,2.515706,1.239438,0.134703,1.280161,1.620945,X
5453.0,-0.00549,0.478177,0.029355,-0.247644,0.17234,0.647088,0.220177,-1.591676,-0.65309,0.584228,A
5454.0,-0.215336,-0.204876,0.456124,-0.099826,0.17234,0.522513,-1.063338,-0.9572,0.500624,1.317433,E
5455.0,-0.264711,-0.126364,0.235627,0.176773,0.261718,-1.055431,-0.308329,-3.334111,-3.303515,-0.690276,A
5456.0,0.142636,-0.244132,-3.206971,0.165524,0.887365,-2.342701,-1.856096,-2.842397,-3.365878,-1.153482,I
5457.0,0.389513,0.462474,0.136047,0.011679,-0.900198,-0.01731,0.106925,0.480317,-0.746634,0.070077,F
5458.0,0.204355,0.360409,0.139604,0.299019,-0.095795,-0.058835,0.220177,0.457174,0.750076,-0.043,A
5459.0,-0.16596,0.007106,-2.172058,-0.165858,0.261718,-1.180006,0.295677,1.604799,0.656532,-1.099717,E
5460.0,0.117948,-0.291239,0.306755,0.255993,0.17234,-0.972381,0.597681,-0.048326,-0.746634,-1.054859,A
5461.0,0.241386,0.109171,-0.127126,0.380626,0.17234,0.107265,0.824183,0.259564,0.375899,-0.222754,A
5462.0,0.266074,0.556689,-0.020434,0.176624,0.261718,-0.764757,0.52218,0.701206,0.219991,-0.834491,G
5463.0,0.809204,-0.291239,0.036468,-0.399281,0.976743,-1.263055,-1.138838,-0.14983,1.779065,-0.427522,I
5464.0,-0.00549,-0.22843,-0.063111,-2.127352,0.17234,-1.38763,0.257927,-2.579532,-2.274526,-1.268657,C
5465.0,-0.240024,0.117022,0.235627,0.902912,0.17234,1.43606,1.503691,0.172078,0.562987,0.527304,E
5466.0,0.624046,-0.189174,0.139604,0.38731,0.976743,-1.30458,-1.403091,-0.880722,0.438262,-0.309382,I
5467.0,0.266074,0.258344,-3.210528,-0.405994,0.261718,-0.681707,0.069175,0.837211,0.40708,-0.54107,A
5468.0,0.364825,0.289748,0.235627,-0.32379,0.17234,-0.391033,0.069175,0.035529,-0.091823,-0.267936,A
5469.0,0.080916,-0.244132,0.214288,-0.37914,0.261718,-0.598658,-0.232828,0.112026,0.251173,-0.303728,F
5470.0,0.019197,-0.118513,0.345875,-1.086511,0.261718,-0.349509,-0.006326,0.228208,-0.185368,-0.190084,F
5471.0,0.57467,-0.134216,0.160942,1.252465,0.976743,0.024215,-1.214339,1.268505,1.217798,0.925304,I
5472.0,-0.116585,0.281897,0.175168,-0.15249,0.261718,0.107265,0.597681,-0.67886,0.781258,-0.109182,E
5473.0,0.377169,0.164129,0.139604,-0.241825,0.17234,-0.349509,0.182426,0.251934,0.219991,-0.302571,A
5474.0,0.364825,-0.149918,0.107596,-1.108143,0.17234,-3.297773,-2.497853,-2.647835,-1.120812,-3.967066,A
5475.0,0.401857,-0.267686,0.299642,-0.808002,0.261718,-1.180006,0.371178,-0.670065,-0.029461,-1.135267,F
5476.0,-0.252367,-0.110662,0.452567,0.888321,0.17234,0.854712,-0.006326,0.128238,-0.029461,0.947859,D
5477.0,0.266074,0.164129,0.118265,0.320234,0.261718,-0.183409,0.182426,0.535282,-0.091823,-0.149338,A
5478.0,0.192011,0.226939,0.118265,-0.472443,0.17234,-0.847807,0.106925,0.197765,-0.091823,-0.71036,F
5479.0,0.241386,0.109171,-0.127126,0.380626,0.17234,0.688613,0.333428,-0.022697,0.469443,0.546773,A
5480.0,0.377169,0.164129,0.139604,-0.241825,0.17234,-0.224934,0.106925,0.571802,-0.278912,-0.133968,A
5481.0,-0.042522,0.407516,-3.210528,-0.636404,0.261718,1.35301,0.257927,-0.787179,-0.621908,1.211252,A
5482.0,-0.017834,-0.440412,0.267634,1.39515,0.261718,1.477585,0.333428,-0.599529,-1.058449,1.269744,A
5483.0,1.043737,-0.401156,0.473906,0.506215,0.261718,0.190314,0.55993,0.184776,-0.996086,-0.022108,A
5484.0,-0.32643,0.093469,-3.210528,0.668414,-0.095795,2.308081,0.069175,0.184931,1.654339,2.224691,X
5485.0,0.019197,-0.087108,0.292529,0.240776,0.17234,0.06574,0.446679,-0.391571,0.219991,-0.065061,A
5486.0,0.105604,0.721563,0.086258,0.505409,0.261718,-0.349509,0.446679,-0.125715,-0.403638,-0.450644,F
5487.0,0.068573,-0.652394,0.395665,1.220985,0.261718,0.190314,0.597681,-1.358904,-1.619716,-0.038166,A
5488.0,-0.141273,1.553789,0.541477,-0.649324,-1.257711,1.145386,-0.006326,0.821465,-0.372457,1.168251,D
5489.0,-0.215336,-0.204876,0.456124,-0.099826,0.17234,-0.557133,-0.912336,-0.790849,0.438262,0.133933,E
5490.0,-0.277055,0.038511,0.42056,3.987152,0.17234,1.43606,-0.270579,2.071584,2.090879,1.649781,X
5491.0,-0.091897,-0.220579,0.274747,0.567174,-0.185173,0.231839,0.824183,0.730834,-0.154186,-0.119851,A
5492.0,-0.22768,0.250492,0.207175,-0.481276,0.261718,-1.470679,0.295677,-1.294445,0.001721,-1.361494,E
5493.0,1.043737,-0.401156,0.473906,0.506215,0.261718,0.14879,0.069175,0.560658,-0.715453,0.219392,A
5494.0,0.241386,-0.322644,0.28186,0.274612,0.261718,-0.681707,-0.119577,0.730368,-0.123005,-0.440554,F
5495.0,0.130292,-0.314793,0.417003,1.051058,0.082961,1.43606,0.899684,-0.3162,0.064084,0.867319,A
5496.0,0.179667,-0.173471,0.121822,-1.139205,0.17234,-0.806282,0.220177,-1.102097,-0.590727,-0.724585,A
5497.0,-3.498799,-0.110662,7.419561,2.021451,-4.922215,-0.183409,-1.28984,1.469979,0.687713,0.761161,I
5498.0,0.043885,0.572391,0.00446,-0.3331,0.261718,-1.055431,0.182426,0.362213,0.469443,-0.930933,G
5499.0,0.389513,0.376111,0.018686,-0.690978,0.082961,1.145386,0.220177,-1.579561,-0.684271,1.039696,A
5500.0,0.080916,0.203385,0.310311,0.26951,0.261718,-0.889332,0.031425,1.241362,0.251173,-0.705755,H
5501.0,-0.017834,0.336855,0.235627,-0.511144,-0.81082,0.480988,0.748682,-0.709187,0.219991,0.133512,G
5502.0,0.019197,-0.087108,0.292529,0.240776,0.17234,0.730137,0.673182,-0.227453,0.095265,0.409321,A
5503.0,0.019197,-0.118513,0.345875,-1.086511,0.261718,0.190314,0.446679,-1.271166,-1.619716,0.046256,F
5504.0,0.364825,-0.149918,0.107596,-1.108143,0.17234,0.564038,0.371178,0.944248,0.62535,0.420954,A
5505.0,0.142636,-0.377602,0.328093,-0.039583,0.261718,-0.557133,0.220177,0.77017,0.095265,-0.497165,F
5506.0,-0.202992,-0.338346,0.434785,-0.184417,0.082961,0.439463,0.446679,-1.202766,-1.401445,0.280174,A
5507.0,-0.252367,0.062064,0.171611,-0.420108,0.261718,-1.138481,-0.308329,0.364562,0.718895,-0.772142,E
5508.0,-0.474557,0.446772,-3.210528,-0.716161,0.351096,2.474181,-2.762106,-2.341907,-2.056256,1.046796,A
5509.0,0.105604,0.203385,-0.023991,0.995678,0.261718,0.231839,0.220177,-0.787471,-1.120812,0.205481,A
5510.0,0.31545,0.517433,-0.002652,-2.543473,0.261718,-0.01731,0.106925,-1.249693,-1.183175,0.046666,F
5511.0,-0.017834,0.132725,0.125378,1.357345,0.261718,0.190314,0.106925,1.000864,-0.123005,0.251857,A
5512.0,-0.264711,-0.055704,-3.210528,0.413627,0.082961,0.06574,-0.836835,2.035879,2.714509,0.874878,X
